"","gutenberg_id","text"
"1597",16,"John said ""How ripping,"" but decided to have tea first. He asked if"
"1598",16,"there were many pirates on the island just now, and Peter said he had"
"1599",16,"never known so many."
"1600",16,""
"1601",16,"""Who is captain now?"""
"1602",16,""
"1603",16,"""Hook,"" answered Peter, and his face became very stern as he said that"
"1604",16,"hated word."
"1605",16,""
"1606",16,"""Jas. Hook?"""
"1607",16,""
"1608",16,"""Ay."""
"1609",16,""
"1610",16,"Then indeed Michael began to cry, and even John could speak in gulps"
"1611",16,"only, for they knew Hook's reputation."
"1612",16,""
"1613",16,"""He was Blackbeard's bo'sun,"" John whispered huskily. ""He is the worst"
"1614",16,"of them all. He is the only man of whom Barbecue was afraid."""
"1615",16,""
"1616",16,"""That's him,"" said Peter."
"1617",16,""
"1618",16,"""What is he like? Is he big?"""
"1619",16,""
"1620",16,"""He is not so big as he was."""
"1621",16,""
"1622",16,"""How do you mean?"""
"1623",16,""
"1624",16,"""I cut off a bit of him."""
"1625",16,""
"1626",16,"""You!"""
"1627",16,""
"1628",16,"""Yes, me,"" said Peter sharply."
"1629",16,""
"1630",16,"""I wasn't meaning to be disrespectful."""
"1631",16,""
"1632",16,"""Oh, all right."""
"1633",16,""
"1634",16,"""But, I say, what bit?"""
"1635",16,""
"1636",16,"""His right hand."""
"1637",16,""
"1638",16,"""Then he can't fight now?"""
"1639",16,""
"1640",16,"""Oh, can't he just!"""
"1641",16,""
"1642",16,"""Left-hander?"""
"1643",16,""
"1644",16,"""He has an iron hook instead of a right hand, and he claws with it."""
"1645",16,""
"1646",16,"""Claws!"""
"1647",16,""
"1648",16,"""I say, John,"" said Peter."
"1649",16,""
"1650",16,"""Yes."""
"1651",16,""
"1652",16,"""Say, 'Ay, ay, sir.'"""
"1653",16,""
"1654",16,"""Ay, ay, sir."""
"1655",16,""
"1656",16,"""There is one thing,"" Peter continued, ""that every boy who serves under"
"1657",16,"me has to promise, and so must you."""
"1658",16,""
"1659",16,"John paled."
"1660",16,""
"1661",16,"""It is this, if we meet Hook in open fight, you must leave him to me."""
"1662",16,""
"1663",16,"""I promise,"" John said loyally."
"1664",16,""
"1665",16,"For the moment they were feeling less eerie, because Tink was flying"
"1666",16,"with them, and in her light they could distinguish each other."
"1667",16,"Unfortunately she could not fly so slowly as they, and so she had to go"
"1668",16,"round and round them in a circle in which they moved as in a halo. Wendy"
"1669",16,"quite liked it, until Peter pointed out the drawbacks."
"1670",16,""
"1671",16,"""She tells me,"" he said, ""that the pirates sighted us before the"
"1672",16,"darkness came, and got Long Tom out."""
"1673",16,""
"1674",16,"""The big gun?"""
"1675",16,""
"1676",16,"""Yes. And of course they must see her light, and if they guess we are"
"1677",16,"near it they are sure to let fly."""
"1678",16,""
"1679",16,"""Wendy!"""
"1680",16,""
"1681",16,"""John!"""
"1682",16,""
"1683",16,"""Michael!"""
"1684",16,""
"1685",16,"""Tell her to go away at once, Peter,"" the three cried simultaneously,"
"1686",16,"but he refused."
"1687",16,""
"1688",16,"""She thinks we have lost the way,"" he replied stiffly, ""and she is"
"1689",16,"rather frightened. You don't think I would send her away all by herself"
"1690",16,"when she is frightened!"""
"1691",16,""
"1692",16,"For a moment the circle of light was broken, and something gave Peter a"
"1693",16,"loving little pinch."
"1694",16,""
"1695",16,"""Then tell her,"" Wendy begged, ""to put out her light."""
"1696",16,""
"1697",16,"""She can't put it out. That is about the only thing fairies can't do. It"
"1698",16,"just goes out of itself when she falls asleep, same as the stars."""
"1699",16,""
"1700",16,"""Then tell her to sleep at once,"" John almost ordered."
"1701",16,""
"1702",16,"""She can't sleep except when she's sleepy. It is the only other thing"
"1703",16,"fairies can't do."""
"1704",16,""
"1705",16,"""Seems to me,"" growled John, ""these are the only two things worth"
"1706",16,"doing."""
"1707",16,""
"1708",16,"Here he got a pinch, but not a loving one."
"1709",16,""
"1710",16,"""If only one of us had a pocket,"" Peter said, ""we could carry her in"
"1711",16,"it."" However, they had set off in such a hurry that there was not a"
"1712",16,"pocket between the four of them."
"1713",16,""
"1714",16,"He had a happy idea. John's hat!"
"1715",16,""
"1716",16,"Tink agreed to travel by hat if it was carried in the hand. John carried"
"1717",16,"it, though she had hoped to be carried by Peter. Presently Wendy took"
"1718",16,"the hat, because John said it struck against his knee as he flew; and"
"1719",16,"this, as we shall see, led to mischief, for Tinker Bell hated to be"
"1720",16,"under an obligation to Wendy."
"1721",16,""
"1722",16,"In the black topper the light was completely hidden, and they flew on in"
"1723",16,"silence. It was the stillest silence they had ever known, broken once by"
"1724",16,"a distant lapping, which Peter explained was the wild beasts drinking at"
"1725",16,"the ford, and again by a rasping sound that might have been the branches"
"1726",16,"of trees rubbing together, but he said it was the redskins sharpening"
"1727",16,"their knives."
"1728",16,""
"1729",16,"Even these noises ceased. To Michael the loneliness was dreadful. ""If"
"1730",16,"only something would make a sound!"" he cried."
"1731",16,""
"1732",16,"As if in answer to his request, the air was rent by the most tremendous"
"1733",16,"crash he had ever heard. The pirates had fired Long Tom at them."
"1734",16,""
"1735",16,"The roar of it echoed through the mountains, and the echoes seemed to"
"1736",16,"cry savagely, ""Where are they, where are they, where are they?"""
"1737",16,""
"1738",16,"Thus sharply did the terrified three learn the difference between an"
"1739",16,"island of make-believe and the same island come true."
"1740",16,""
"1741",16,"When at last the heavens were steady again, John and Michael"
"1742",16,"found themselves alone in the darkness. John was treading the air"
"1743",16,"mechanically, and Michael without knowing how to float was floating."
"1744",16,""
"1745",16,"""Are you shot?"" John whispered tremulously."
"1746",16,""
"1747",16,"""I haven't tried [myself out] yet,"" Michael whispered back."
"1748",16,""
"1749",16,"We know now that no one had been hit. Peter, however, had been carried"
"1750",16,"by the wind of the shot far out to sea, while Wendy was blown upwards"
"1751",16,"with no companion but Tinker Bell."
"1752",16,""
"1753",16,"It would have been well for Wendy if at that moment she had dropped the"
"1754",16,"hat."
"1755",16,""
"1756",16,"I don't know whether the idea came suddenly to Tink, or whether she had"
"1757",16,"planned it on the way, but she at once popped out of the hat and began"
"1758",16,"to lure Wendy to her destruction."
"1759",16,""
"1760",16,"Tink was not all bad; or, rather, she was all bad just now, but, on the"
"1761",16,"other hand, sometimes she was all good. Fairies have to be one thing or"
"1762",16,"the other, because being so small they unfortunately have room for one"
"1763",16,"feeling only at a time. They are, however, allowed to change, only it"
"1764",16,"must be a complete change. At present she was full of jealousy of Wendy."
"1765",16,"What she said in her lovely tinkle Wendy could not of course understand,"
"1766",16,"and I believe some of it was bad words, but it sounded kind, and she"
"1767",16,"flew back and forward, plainly meaning ""Follow me, and all will be"
"1768",16,"well."""
"1769",16,""
"1770",16,"What else could poor Wendy do? She called to Peter and John and Michael,"
"1771",16,"and got only mocking echoes in reply. She did not yet know that Tink"
"1772",16,"hated her with the fierce hatred of a very woman. And so, bewildered,"
"1773",16,"and now staggering in her flight, she followed Tink to her doom."
"1774",16,""
"1775",16,""
"1776",16,""
"1777",16,""
"1778",16,"Chapter 5 THE ISLAND COME TRUE"
"1779",16,""
"1780",16,"Feeling that Peter was on his way back, the Neverland had again woke"
"1781",16,"into life. We ought to use the pluperfect and say wakened, but woke is"
"1782",16,"better and was always used by Peter."
"1783",16,""
"1784",16,"In his absence things are usually quiet on the island. The fairies take"
"1785",16,"an hour longer in the morning, the beasts attend to their young, the"
"1786",16,"redskins feed heavily for six days and nights, and when pirates and"
"1787",16,"lost boys meet they merely bite their thumbs at each other. But with the"
"1788",16,"coming of Peter, who hates lethargy, they are under way again: if you"
"1789",16,"put your ear to the ground now, you would hear the whole island seething"
"1790",16,"with life."
"1791",16,""
"1792",16,"On this evening the chief forces of the island were disposed as follows."
"1793",16,"The lost boys were out looking for Peter, the pirates were out looking"
"1794",16,"for the lost boys, the redskins were out looking for the pirates, and"
"1795",16,"the beasts were out looking for the redskins. They were going round and"
"1796",16,"round the island, but they did not meet because all were going at the"
"1797",16,"same rate."
"1798",16,""
"1799",16,"All wanted blood except the boys, who liked it as a rule, but to-night"
"1800",16,"were out to greet their captain. The boys on the island vary, of course,"
"1801",16,"in numbers, according as they get killed and so on; and when they seem"
"1802",16,"to be growing up, which is against the rules, Peter thins them out; but"
"1803",16,"at this time there were six of them, counting the twins as two. Let us"
"1804",16,"pretend to lie here among the sugar-cane and watch them as they steal by"
"1805",16,"in single file, each with his hand on his dagger."
"1806",16,""
"1807",16,"They are forbidden by Peter to look in the least like him, and they wear"
"1808",16,"the skins of the bears slain by themselves, in which they are so round"
"1809",16,"and furry that when they fall they roll. They have therefore become very"
"1810",16,"sure-footed."
"1811",16,""
"1812",16,"The first to pass is Tootles, not the least brave but the most"
"1813",16,"unfortunate of all that gallant band. He had been in fewer adventures"
"1814",16,"than any of them, because the big things constantly happened just when"
"1815",16,"he had stepped round the corner; all would be quiet, he would take the"
"1816",16,"opportunity of going off to gather a few sticks for firewood, and"
"1817",16,"then when he returned the others would be sweeping up the blood. This"
"1818",16,"ill-luck had given a gentle melancholy to his countenance, but instead"
"1819",16,"of souring his nature had sweetened it, so that he was quite the"
"1820",16,"humblest of the boys. Poor kind Tootles, there is danger in the air for"
"1821",16,"you to-night. Take care lest an adventure is now offered you, which, if"
"1822",16,"accepted, will plunge you in deepest woe. Tootles, the fairy Tink, who"
"1823",16,"is bent on mischief this night is looking for a tool [for doing her"
"1824",16,"mischief], and she thinks you are the most easily tricked of the boys."
"1825",16,"'Ware Tinker Bell."
"1826",16,""
"1827",16,"Would that he could hear us, but we are not really on the island, and he"
"1828",16,"passes by, biting his knuckles."
"1829",16,""
"1830",16,"Next comes Nibs, the gay and debonair, followed by Slightly, who cuts"
"1831",16,"whistles out of the trees and dances ecstatically to his own tunes."
"1832",16,"Slightly is the most conceited of the boys. He thinks he remembers the"
"1833",16,"days before he was lost, with their manners and customs, and this has"
"1834",16,"given his nose an offensive tilt. Curly is fourth; he is a pickle, [a"
"1835",16,"person who gets in pickles-predicaments] and so often has he had to"
"1836",16,"deliver up his person when Peter said sternly, ""Stand forth the one who"
